id,text
DANGER BROTHERS MUSIC SO GOOD ITS DANGEROUS,DANGER BROTHERS MUSIC SO GOOD ITS DANGEROUS DBA OH       GRAFTON  2306137 N 
DAVE & MICHELLE ENTERPRISES,"DAVE & MICHELLE ENTERPRISES LTD."""" CORPORATION OH       COLUMBUS  930882 N"
DAVIDSON'S JEWELERS INC.,DAVIDSON'S JEWELERS INC. CORPORATION OH     OH  LEBANON  252158 N 
DAVIS AVIATION - AERIAL INFRARED,DAVIS AVIATION - AERIAL INFRARED DBA OH       EASTLAKE  FN73359 N 
DAVIS CONSUMER LAW FIRM-WORKING FOR THE PEOPLE,DAVIS CONSUMER LAW FIRM-WORKING FOR THE PEOPLE CORPORATION PA 14 MOUNTAIN ASH LANE HORSHAM    14 MOUNTAIN ASH LANE HORSHAM  4232496  
DAWG GONE HOME REPAIR AND IMPROVEMENT,DAWG GONE HOME REPAIR AND IMPROVEMENT LLC CO 920 S. CASCADE AVE. COLORADO SPRINGS 80903  CO 920 S. CASCADE AVE. COLORADO SPRINGS 80903 20131033378 N 
DAWG'S-ON-WHEELS LLC,DAWG'S-ON-WHEELS LLC CORPORATION OH       CHARM  1787545 N 
DAYLIGHT SAVING MINISTRIES,DAYLIGHT SAVING MINISTRIES NONPROFIT CT         805550 N 
DE-WOO VENTURES,"DE-WOO VENTURES INC."" CORPORATION WA 3982 BADGER POCKET RD ELLENSBURG  98926 WA 3982 BADGER POCKET RD ELLENSBURG 98926 603499955 N"
DECKS R US L.L.C,DECKS R US L.L.C LLC MO 4368 NW 82ND ST. KANSAS CITY 64151      LC0655506  
DECORATE BY YOU,"DECORATE BY YOU  LLC"",LLC,FL,14779 EAGLES CROSSING DRIVE,ORLANDO,32837,FL,14779 EAGLES CROSSING DRIVE,ORLANDO,32837,L20000289947,N,,,,,,
DEE"" LICIOUS SEAFOOD LLC LLC FL 3003 NE 17TH TERRACE GAINESVILLE  32609 FL 3003 NE 17TH TERRACE GAINESVILLE 32609 L20000253865 N"
DEEB ELDER LAW,"DEEB ELDER LAW P.A."""" CORPORATION FL 6675 13TH AVENUE N., #2C ST. PETERSBURG  33710 FL 6675 13TH AVE N SUITE 2C ST. PETERSBURG 33710 P94000042678 N"
DEEP CLEAN ARMY RESIDENTIAL CLEANING SERVICE,DEEP CLEAN ARMY RESIDENTIAL CLEANING SERVICE CORPORATION PA 209 WALNUT ST LEBANON    209 WALNUT ST. LEBANON  7279589  
DEIN PERSONAL STYLE,"DEIN PERSONAL STYLE LLC"" LLC NY 124 HUDSON ST., 6-A NEW YORK  10013     3152405 N"
DELICIOUS CURVES BOUTIQUE L.L.C.,DELICIOUS CURVES BOUTIQUE L.L.C. LLC AL         639-285 N 
DELTALUBE CORPORATION,"DELTALUBE CORPORATION CORPORATION NY 1855 EAST 12TH ST, APT 7B BROOKLYN 11229  NY 1860 EAST 12TH STREET #C9 BROOKLYN 11229 3634498 N "
DEMI STYLES & BOUTIQUE BY K LLC,DEMI STYLES & BOUTIQUE BY K LLC LLC MO 39 BLADES DRIVE MALDEN 63863      LC1770242  
DENA'S SCHOOL OF THE ARTS,"DENA'S SCHOOL OF THE ARTS LTD."" CORPORATION NY 32-27 112TH STREET EAST ELMHURST  11369     1594178 N"
DENTISTRY4YOU AESTHETIC DENTISTRY AND SPECIALTY CENTER,"DENTISTRY4YOU AESTHETIC DENTISTRY AND SPECIALTY CENTER LLC"" LLC FL 15562 SW 15 TER MIAMI  33194 FL 14012 SW 8TH ST MIAMI 33184 L17000135079 N"
DESODEVELOPMENT LLC,DESODEVELOPMENT LLC LLC FL 2326 LIBERTY ST HOLLYWOOD 33020  FL 2326 LIBERTY ST APT. N HOLLYWOOD 33020 L21000173107 N 
DESTINY THE ONE BODY MOVEMENT,"DESTINY THE ONE BODY MOVEMENT INCORPORATED"" NONPROFIT NY C/O PATRICIA MARSHALL-WELLS 585 BLAKE AVE., STE. 1B BROOKLYN  11207     3563725 N"
DETAILS HOME & PROPERTY MANAGEMENT,"DETAILS HOME & PROPERTY MANAGEMENT INC."" "" CORPORATION MT    59901 MT 1507 First Ave w. Kalispell 59901 D196760 N"
DETAILS,DETAILS CORPORATION PA     PA 15 S 7TH ST INDIANA  916449  
DETAILS SALON,DETAILS SALON CORPORATION PA     PA 730 W GRAND AVE BOX 8 TOWER CITY  2715248  
DEVGO,"DEVGO LLC"""" LLC FL 17001 ALICO COMMERCE CTR FORT MYERS  33967 FL 17001 ALICO COMMERCE CTR #104 FORT MYERS 33967 L21000266226 N"
DEX'S DUVAL CLEANING SERVICES,"DEX'S DUVAL CLEANING SERVICES LLC"" LLC FL 4901 VERMONT ROAD JACKSONVILLE  32209 FL 4901 VERMONT ROAD JACKSONVILLE 32209 L20000164065 N"
DGLOVE INC.,DGLOVE INC. NONPROFIT FL 7317 PONDEROSA DRIVE TAMPA 33637  FL 7317 PONDEROSA DRIVE TAMPA 33637 N13000011231 N 
DI-ELECTRIC COMPANY,DI-ELECTRIC COMPANY CORPORATION OH     OH  NEW PHILADELPHIA  312460 N 
DIAL 4E COMMUNICATION SERVICES LLC,DIAL 4E COMMUNICATION SERVICES LLC LLC NY 7-05 119TH STREET COLLEGE POINT 11356      3717571 N 
DIAZ SERVICES LLC,DIAZ SERVICES LLC LLC CO 1201 W. THORNTON PKWY LOTE 146 THORNTON PKWY 146 THORNTON 80260  CO 1201 W. THORNTON PKWY LOTE 146 THORNTON PKWY 146 THORNTON 80260 20201015479 N 
DING DARLING WILDLIFE SOCIETY LAND,"DING DARLING WILDLIFE SOCIETY LAND LLC"" LLC FL 1401 NE 11TH TER CAPE CORAL  33909 FL ONE WILDLIFE DR SANIBEL 33957 L14000009045 N"
DING DARLING WILDLIFE SOCIETY,"DING DARLING WILDLIFE SOCIETY INC."" NONPROFIT FL 1401 NE 11TH TER CAPE CORAL  33909 FL C/O JOANN HINMAN 1 WILDLIFE DR. SANIBEL 33957 765313 N"
DIRT CHEAP LAND RESOURCES,"DIRT CHEAP LAND RESOURCES LLC"" LLC FL 3900 SOUTH RD N FT MYERS  33917 FL 3900 SOUTH RD N FT MYERS 33917 L15000116402 N"
DIRT E DEEDS LLC,DIRT E DEEDS LLC LLC IN 3532 E. 400 S. KOKOMO 46902  IN 3532 E. 400 S. KOKOMO 46902 2014031200180 N 
DISCIPLES WALKING FOR JESUS CHRIST OUTREACH MINISTRIES INC,DISCIPLES WALKING FOR JESUS CHRIST OUTREACH MINISTRIES INC NONPROFIT GA 2210 MARTIN RD AUGUSTA 30906  GA 2210 MARTIN RD AUGUSTA 30906 18067853 N 
DISTRICT ENERGY MIDWEST SUB LLC,DISTRICT ENERGY MIDWEST SUB LLC LLC NY 28 LIBERTY ST. NEW YORK 10005      4399104 N 
DIVA AT THE BEACH REAL ESTATE INC.,DIVA AT THE BEACH REAL ESTATE INC. CORPORATION NY 27 MAPLE LANE EAST HAMPTON 11937  NY 27 MAPLE LANE EAST HAMPTON 11937 3461039 N 
DIVA-LICIOUS DESSERTS,"DIVA-LICIOUS DESSERTS LLC"" LLC NY 4578 STONELEDGE LANE MANLIUS  13104     3523725 N"
DIY LEGAL PREP,DIY LEGAL PREP LLC IN 5901 E. 38TH STREET INDIANAPOLIS 46218  IN 5901 E. 38TH STREET INDIANAPOLIS 46218 2011071100179 N 
DIZZY D'S,"DIZZY D'S INC."" CORPORATION WA 501 N WESTERN AVE WENATCHEE  98801 WA 501 N WESTERN AVE WENATCHEE 98801 602709816 N"
DO IT ALL TRUCKING LLC,DO IT ALL TRUCKING LLC CORPORATION OH       HAMILTON  2384048 N 
DO IT RIGHT LAWN &TREE SERVICES LLC,DO IT RIGHT LAWN &TREE SERVICES LLC LLC FL 5575 S. SEMORAN BLVD. ORLANDO 32822  FL 845 ACAPULCO RD. JACKSONVILLE 32216 L21000087384 N 
DO ME A FAVOR PARTY FAVORS & NOVELITIES LLC,DO ME A FAVOR PARTY FAVORS & NOVELITIES LLC LLC NY 7014 13TH AVENUE SUITE 202 BROOKLYN 11228      4553320 N 
DO ME A FAVOR,"DO ME A FAVOR LLC"""" LLC CT     CT 23 WEST PINE DR DANBURY 6811 639565 N"
DO NOT DESPAIR,"DO NOT DESPAIR COMMUNITY OUTREACH SERVICES & MINISTRIES INC."" NONPROFIT FL 4703 JUANITA AVE.  FORT PIERCE 34946 FL 4703 JUANITA AVE. FORT PIERCE 34946 N06000003694"
DO UNTO OTHERS TRUST INC.,DO UNTO OTHERS TRUST INC. NONPROFIT FL 2746 S.W. 11TH STREET MIAMI 33135  FL 2746 S.W. 11TH STREET MIAMI 33135 N94000004104 N 
DO YOU HEAR THE CHILDREN SING? INC.,DO YOU HEAR THE CHILDREN SING? INC. NONPROFIT NY 1033 WAVERLY AVE BELLPORT 11713      5679615 N 
DO BOY RESIDENTIAL SERVICES,"DO BOY RESIDENTIAL SERVICES LLC"" LLC FL 11475 76TH AVE N SEMINOLE  33776 FL 11475 76TH AVE N SEMINOLE 33772 L08000077445 N"
DOC DANCER,"DOC DANCER INC."" CORPORATION IN 2309 S. ANTHONY BLVD. FORT WAYNE  46803 IN 2309 S ANTHONY BLVD FORT WAYNE 46803 194282-107 N"
DOC FALLOT SCHOLARSHIP FUND,"DOC FALLOT SCHOLARSHIP FUND INC."" NONPROFIT NY 97 MIDDLE LANE EAST HAMPTON  11937     2614592 N"
DOGSTER'S SPAY & NEUTER PROGRAM,DOGSTER'S SPAY & NEUTER PROGRAM NONPROFIT CO 10 TOWN PLAZA #115 DURANGO 81301  CO 10 TOWN PLAZA #115 DURANGO 81301 20041216067 N 
DOLORES EXPORT & MARKETING INC.,DOLORES EXPORT & MARKETING INC. CORPORATION FL 10631 N. KENDALL DR. MIAMI 33176  FL 14 NE 1ST AVE. #401 MIAMI 33132 P02000043778 N 
DOMI,"DOMI LLC"",LLC,FL,21241 SAN SIMEON WAY,NORTH MIAMI BEACH,33179,FL,21241 SAN SIMEON WAY MILA APARTMENTS,NORTH MIAMI BEACH,33179,L18000143303,N,,,,,,
DON COTTER CONSULTING INC."" CORPORATION GA 2568 LAUREL RIDGE DRIVE DECATUR  30033 GA 2568 LAUREL RIDGE DR DECATUR 30033 122795 N"
DON'T DELAY HOUSING SOLUTIONS LLC,DON'T DELAY HOUSING SOLUTIONS LLC CORPORATION OH       DIAMOND  1696130 N 
DON'T MOVE IMPROVE COMMUNITY DEVELOPMENT CORPORATION,DON'T MOVE IMPROVE COMMUNITY DEVELOPMENT CORPORATION NONPROFIT NY 912 SOUNDVIEW AVENUE ROOM 5 BRONX 10473      2771045 N 
DON'T TALK IT-LIVE IT ENTERTAINMENT LLC,DON'T TALK IT-LIVE IT ENTERTAINMENT LLC CORPORATION OH       TIFFIN  1549096 N 
DONE RIGHT HANDYMAN SERVICES INC.,DONE RIGHT HANDYMAN SERVICES INC. CORPORATION DA       CUYAHOGA FALLS  1350673 N 
DONE RIGHT ELECTRIC,"DONE RIGHT ELECTRIC LLC"" CORPORATION OH       CLEVELAND HEIGHTS  1469820 N"
DONLEY FAMILY LIMITED PARTNERSHIP II,"DONLEY FAMILY LIMITED PARTNERSHIP II LLLP"""" PARTNERSHIP FL 2235 CRUMP ROAD WINTER HAVEN  33881 FL 2235 CRUMP ROAD WINTER HAVEN 33881 A12000000942 N"
DOTES,"DOTES LLC"""" LLC WA 16108 ASH WAY STE 107 LYNNWOOD  98087 WA 16108 ASH WAY STE 107 LYNNWOOD 98087 602082882 N"
DOUBLE A INC.,DOUBLE A INC. NONPROFIT GA 2003 GIN BRANCH RD ELBERTON 30635  GA 2003 GIN BRANCH RD ELBERTON 30635 0A02231 N 
DOUBLE G BEAUTY LLC,DOUBLE G BEAUTY LLC LLC WV 205 GREEN ST. BECKLEY 25801  WV 205 GREEN STREET BECKLEY 25801 471150 N 
DOUBLE X RANCH LIMITED PARTNERSHIP,DOUBLE X RANCH LIMITED PARTNERSHIP PARTNERSHIP CO 7700 E ARAPAHOE RD STE 220 CENTENNIAL 80112      20021243196 N 
DOWN UNDER STUMP REMOVAL,"DOWN UNDER STUMP REMOVAL LLC"" LLC NY 113 RATHBURN ROAD FULTON  13069     3927741 N"
DOWNTOWN EDDIE BROWN SCHOLARSHIP FUND INC,DOWNTOWN EDDIE BROWN SCHOLARSHIP FUND INC NONPROFIT NY 15 AUTUMN CIRCLE YONKERS 10703      4735792 N 
DOYNA,"DOYNA LTD."""" CORPORATION NY 278A NEW DORP LANE, SUITE 1 STATEN ISLAND  10306     2341702 N"
DR. SCOTT'S PINBALL STORE,"DR. SCOTT'S PINBALL STORE INC."" CORPORATION OH     OH  MAUMEE  1492751 N"
DREAM BIG MEDIA & PRODUCTION COMPANY,DREAM BIG MEDIA & PRODUCTION COMPANY NONPROFIT OH     OH  CLEVELAND HEIGHTS  4686183 N 
DREAM WITH ME REALTY,"DREAM WITH ME REALTY LLC"" LLC CO 257 PARK AVE PO BOX 63 EMPIRE  80438 CO 257 PARK AVE PO BOX 63 EMPIRE 80438 20181214431 N"
DRM INVESTOR GROUP LTD,DRM INVESTOR GROUP LTD CORPORATION OH       HILLIARD  968330 N 
DROP THE L INC,DROP THE L INC CORPORATION NY 1389 LUDDINGTON RD EAST MEADOW 11554      3887335 N 
DROP THE SHOE ANTLER CHEWS,"DROP THE SHOE ANTLER CHEWS LLC"" CORPORATION OH       UNIONTOWN  2212290 N"
DUKES (OF) PORTLAND ORE.,DUKES (OF) PORTLAND ORE. NONPROFIT OR     OR 2707 SE 129 PORTLAND 97236 9745399 N 
DURRDY-RICE PERSONAL CHEF SERVICE LLC,DURRDY-RICE PERSONAL CHEF SERVICE LLC LLC PA      19 N. BROAD ST LANCASTER  4320585  
DUSTLESS WOOD FLOOR FINISHERS,"DUSTLESS WOOD FLOOR FINISHERS INC."" CORPORATION NY 12 CAMBRIC CIRCLE PITTSFORD  14534     3119651 N"
DYNAMIC BUILDERS,"DYNAMIC BUILDERS CORP."" CORPORATION FL 14922 N.W. 89TH CT. MIAMI LAKES  33018 FL 14922 NW 89 CT MIAMI LAKES 33018 P99000001802 N"
DYNAMIC DESIGN FORMULA,"DYNAMIC DESIGN FORMULA INCORPORATION"""" CORPORATION OH     OH  CLEVELAND  978162 N"
DYNAMICCHANGES LLC,DYNAMICCHANGES LLC LLC OR     OR 864 PROMONTORY PL SE SALEM 97302 160994092 N 
E ELECTRIC & TELECOM,"E ELECTRIC & TELECOM INC."" CORPORATION VA     VA 345 MCDONALD RD WINCHESTER 22602 6626667 N"
E EXPRESS INC.,E EXPRESS INC. CORPORATION OH     OH  MASSILLON  1785799 N 
E STREET PUB LLC,E STREET PUB LLC LLC IN 808 LIBERTY AVE RICHMOND 47374  IN 808 LIBERTY AVE RICHMOND 47374 2009051900552 N 
E THE SOLUTION ASSOCIATES,"E THE SOLUTION ASSOCIATES LLC"" LLC NY 80 STATE STREET ALBANY  12207     3354569 N"
E&R SUPPLIES LOGISTICS,"E&R SUPPLIES LOGISTICS LLC"",LLC,FL,19370 SW 29TH CT,MIRAMAR,33029,FL,19370 SW 29TH CT,MIRAMAR,33029,L21000269951,N,,,,,,
E-NEW"" ENTERPRISES LLC LLC FL 3004 QUANTUM LAKE DRIVE BOYNTON BEACH  33426 FL 3004 QUANTUM LAKE DRIVE BOYNTON BEACH 33426 L01000002389 N"
EAGLE U.S. NEUROLOGY,"EAGLE U.S. NEUROLOGY P.C."" CORPORATION NY 40-12 80TH ST. ELMHURST  11373     2197513 N"
EARLY IMPRESSIONS LEARNING CENTER,EARLY IMPRESSIONS LEARNING CENTER CORPORATION PA 810 WEST KELLER ST MECHANICSBURG    810 WEST KELLER STREET MECHANICSBURG  6542656  
EARLY SCHOLARS LEARNING ACADEMY  LLC,EARLY SCHOLARS LEARNING ACADEMY  LLC LLC FL 16221 FANTASIA DR TAMPA 33624  FL 16221 FANTASIA DR TAMPA 33624 L12000085151 N 
EASY DOES IT CLUB,"EASY DOES IT CLUB INC."" NONPROFIT FL 266 N YONGE ST ORMOND BEACH  32174 FL 266 N YONGE ST SUITE A ORMOND BEACH 32174 N19656 N"
EASY LIFESTYLE REAL ESTATE INC.,EASY LIFESTYLE REAL ESTATE INC. CORPORATION NY 741 HEWITT LN NEW WINDSOR 12553  NY 741 HEWITT LN NEW WINDSOR 12553 937414 N 
EDEN- A VEGAN CAFE,EDEN- A VEGAN CAFE CORPORATION PA 133 WINDSOR WAY ROARING BROOK TWP    344 ADAMS AVENUE SCRANTON  3833477  
EDISON HIGH SCHOOL,EDISON HIGH SCHOOL NONPROFIT OR     OR 9020 SW BEAVERTON HILLSDALE HWY PORTLAND 97225 10323814 N 
EDMONDS FAMILY CARE PLLC,EDMONDS FAMILY CARE PLLC LLC WA 12421 105TH PL NE KIRKLAND 98034  WA 6101 200TH ST SW 208 LYNNWOOD 98036 602496426 N 
EE EXTERIORS LLC,EE EXTERIORS LLC CORPORATION OH       MASSILLON  4436925 N 
EEW NOTARY SERVICES  LLC,EEW NOTARY SERVICES  LLC LLC FL 990 PINE WALK CT NE PALM BAY 32905  FL 990 PINE WALK CT NE PALM BAY 32905 L21000033142 N 
EFFECTS A SALON,"EFFECTS A SALON INC."" CORPORATION CO 14646 MISSION WALK LOOP PARKER   CO 250 STEELE ST DENVER 80206 19951100709 N"
EIGHTH DAY PROPERTIES,"EIGHTH DAY PROPERTIES LLC """" LLC GA 435 ELWOOD NICHOLS ROAD JESUP  31545 GA 435 ELWOOD NICHOLS ROAD JESUP 31545 16053791 N"
EL ALBA TAQUERIA Y PUPUSERIA,"EL ALBA TAQUERIA Y PUPUSERIA INC."" CORPORATION FL 18436 HAWTHORNE RD FORT MYERS  33967 FL 18436 HAWTHORNE RD FORT MYERS 33967 P21000023796 N"
EL CARBONERO RESTAURANT INC.,EL CARBONERO RESTAURANT INC. CORPORATION NY 1402 CLAY AVENUE BRONX 10456      2773724 N 
EL FRENTE SOCIAL CLUB INC.,EL FRENTE SOCIAL CLUB INC. NONPROFIT NY 1400 OGDEN AVENUE BRONX 10452      1199417 N 
EL RENUEVO AQUAPONICS FOUNDATION,"EL RENUEVO AQUAPONICS FOUNDATION INC"" NONPROFIT NY 2480 FIRST STREET EAST MEADOW  11544     3858250 N"
EL SAN JUAN CITY ISLAND ON 5TH AVE LLC,EL SAN JUAN CITY ISLAND ON 5TH AVE LLC LLC NY 9-20 166TH STREET SUITE 6B WHITESTONE 11357      5099948 N 
EL-CHEAPOSONS & DAUGHTERS,"EL-CHEAPOSONS & DAUGHTERS INC."" CORPORATION PA 5421 CHESTER AVE PHILADELPHIA  19143  5421 CHESTER AVE PHILADELPHIA 19143 3334086 "
ELDORADO ASSOCIATES,ELDORADO ASSOCIATES CORPORATION PA      736 PINE TREE ROAD HUMMELSTOWN  888151  
ELITE WELDING,"ELITE WELDING INC."" CORPORATION NY 211 SOUND BEACH BLVD. SOUND BEACH  11789     5346240 N"
EMERALD COAST VACATION RENTAL SERVICES,"EMERALD COAST VACATION RENTAL SERVICES LLC"" LLC FL 2508 CAMRYN'S CROSSING PANAMA CITY  32405 FL 2508 CAMRYN'S CROSSING PANAMA CITY 32405 L13000002653 N"
EML CARPENTRY LLC,EML CARPENTRY LLC LLC FL 1824 SE 4TH AVE OCALA 34471  FL 1824 SE 4TH AVE OCALA 34471 L12000032869 N 
EMPIRE EQUITY,"EMPIRE EQUITY LLC"""" CORPORATION OH       CANTON  1647997 N"
EMPOWERING SELF CARE AND PAMPERING EXPERIENCE (E.S.C.A.P.E.),EMPOWERING SELF CARE AND PAMPERING EXPERIENCE (E.S.C.A.P.E.) DBA OH       AURORA  1719848 N 
END TIME MINISTRY FOR ALL INC.,END TIME MINISTRY FOR ALL INC. NONPROFIT FL 127 NW 13TH STREET BOCA RATON 33432  FL 22578 SW 66TH AVE BOCA RATON 33428 N20000007149 N 
ENDEAVOR CHILDREN'S SERVICES,ENDEAVOR CHILDREN'S SERVICES CORPORATION WA 6043 HANSEN SE OLYMPIA 98513  WA 6043 HANSEN ST SE OLYMPIA 98513 603155468 N 
ENDURANCE LIFE CENTER INC.,ENDURANCE LIFE CENTER INC. NONPROFIT AL         567-811 N 
ENGINEER ELECTRIC & ELECTRIC CAR CARE,"ENGINEER ELECTRIC & ELECTRIC CAR CARE CORP"" CORPORATION FL 4661 W 8 LN HIALEAH  33012 FL 4661 W 8 LN HIALEAH 33012 P12000063065 N"
ENLIGHTENED SELF INTEREST A GLAUCOMA EDUCATIONAL CO.,ENLIGHTENED SELF INTEREST A GLAUCOMA EDUCATIONAL CO. CORPORATION CT         900630 N 
ENTERPRISE HOME REMODELING,ENTERPRISE HOME REMODELING CORPORATION PA 9906 SANDY RD PHILADELPHIA   PA 9812 HARDY ROAD PHILADELPHIA  884248  
EPZ INC.,EPZ INC. CORPORATION NY 675 WALT WHITMAN ROAD MELVILLE 11747      2795019 N 
ERA CORPORATION,ERA CORPORATION CORPORATION OH     OH  LORAIN  288987 N 
ERUDITE SINGLES EXCHANGE,ERUDITE SINGLES EXCHANGE CORPORATION PA     PA 158 RENNARD ST PHILADELPHIA  2718659  
ES LA HORA MINISTRIES,"ES LA HORA MINISTRIES INC."" NONPROFIT FL 943 HILLTOP PARK COURT APOPKA  32703 FL 201 SOUTH PARK AVENU APOPKA 32703 N19000007228 N"
ESCAPE,"ESCAPE M.S.D.J.C. INC"" NONPROFIT FL 7034 WESTCOTT DR  PORT RICHEY 34668 FL 11015 HASSLE AVE PORT RICHEY 34668 N20000010958"
ESSENTIAL LASER BOUTIQUE INC,ESSENTIAL LASER BOUTIQUE INC CORPORATION NY 1661 SHEEPSHEAD BAY ROAD BROOKLYN 11235  NY 1661 SHEEPSHEAD BAY ROAD BROOKLYN 11235 4774835 N 
ESTATE OF LOUIS D. PILLOW HOLDING GROUP LLC,ESTATE OF LOUIS D. PILLOW HOLDING GROUP LLC CORPORATION OH       ZANESVILLE  1932109 N 
ETB ENDTIMEBLESSING LLC,ETB ENDTIMEBLESSING LLC LLC PA      611 SPRING VALLEY ROAD QUARRYVILLE  3971692  
EVENT-1 INVESTMENTS,"EVENT-1 INVESTMENTS LLC"" LLC GA 5739 ATTADALE BEND SW POWDER SPRINGS  30127 GA 5739 ATTADALE BEND SW POWDER SPRINGS 30127 17079631 N"
EVENTS BY CINDY,"EVENTS BY CINDY LLC"" LLC FL 740 WHITE PINE AVENUE ROCKLEDGE  32955 FL 740 WHITE PINE AVENUE ROCKLEDGE 32955 L16000120618 N"
EVERGREEN SETTLEMENTS,EVERGREEN SETTLEMENTS CORPORATION PA         2099892  
EVERYTHING SHINES,"EVERYTHING SHINES CLEANING SERVICE'S  LLC."""" LLC FL 1036 ASHTON COVE TERRACE  JACKSONVILLE 32218 FL 1036 ASHTON COVE TERRACE JACKSONVILLE 32218 L12000080097"
EVERYTHINGDENIM,"EVERYTHINGDENIM LLC"" CORPORATION OH       DELAWARE  4542260 N"
EXCELLENT COMPUTING DISTRIBUTORS,"EXCELLENT COMPUTING DISTRIBUTORS INC."""" CORPORATION FL 7620 NW 25 STREET MIAMI  33122 FL 7620 NW 25 STREET MIAMI 33122 P96000014731 N"
EXPRESS CLEANERS,EXPRESS CLEANERS CORPORATION PA     PA 4100 LIBRARY RD SUITE 202 PITTSBURGH  896786  
EXPRESS YOURSELF OUTREACH,"EXPRESS YOURSELF OUTREACH INC."" NONPROFIT NY 193 SOUTH BROADWAY YONKERS  10701     2361384 N"
F & B SEAFOOD LLC,F & B SEAFOOD LLC LLC FL 917 SWEETBRIAR ROAD ORLANDO 32806  FL 917 SWEETBRIAR ROAD ORLANDO 32806 L16000191572 N 
F FOOD CORP.,F FOOD CORP. CORPORATION NY 134 WEST HILLS RD OFFICER 11787  NY 134 WEST HILLS RD HUNTINGTON STATION 11746 1219592 N 
F PLANET GROUP,"F PLANET GROUP INC."" NONPROFIT NY 721 WHITE PLAINS ROAD STE 1G BRONX  10473     4303038 N"
F. S. FOOD CORP.,F. S. FOOD CORP. CORPORATION NY 134 WEST HILLS RD OFFICER 11787  NY 134 WEST HILLS RD HUNTINGTON STATION 11746 1219590 N 
F.J.S. ENTERPRISES,"F.J.S. ENTERPRISES CORPORATION PA     PA RD#2, BOX 272A TARRS  910889  "
F.U.T.U.R.E. VIEWS,"F.U.T.U.R.E. VIEWS INC."" NONPROFIT NY 115 TIOGA STREET STATEN ISLAND  10301     1669417 N"
FAITH MISSIONARY BAPTIST CHURCH,FAITH MISSIONARY BAPTIST CHURCH NONPROFIT AL  MONTGOMERY       076-685 N 
FAITH,"FAITH LOVE AND TRUTH MINISTRIES"""" NONPROFIT OH     OH  COLUMBUS  1452067 N"
FAMILY F1RST LLC,FAMILY F1RST LLC CORPORATION OH       AVON LAKE  4337595 N 
FAMOUS MOBILE CAR WASH,"FAMOUS MOBILE CAR WASH PRESSURE CLEANING & LAWN SERVICES"" LLC"" LLC FL 8255 NW 22ND AVE  MIAMI 33147 FL 8255 NW 22ND AVE MIAMI 33147 L16000121204"
FANCY POCKETS OF FAITH,FANCY POCKETS OF FAITH SOLE PROPRIETORSHIP WV           
FANGS OUT AVIATION LLC,FANGS OUT AVIATION LLC LLC MT   59901  MT 38 E WASHINGTON STE C Kalispell 59901 C1141286 N 
FEARFULLY AND WONDEFULLY MADE,"FEARFULLY AND WONDEFULLY MADE LLC"" LLC VA     VA 7526 CARSONVILLE RD FRIES 24330 S4426005 N"
FEEDING OUR OWN,FEEDING OUR OWN DBA OH       LEWIS CENTER  4404665 N 
FIGHT LIKE A GIRL SELF DEFENSE PARTIES,FIGHT LIKE A GIRL SELF DEFENSE PARTIES CORPORATION PA 108 CENTRE LINE AVENUE WILLIAMSPORT    108 CENTRE LINE AVENUE WILLIAMSPORT  4348560  
FINISH LINE YOUTH FOUNDATION,FINISH LINE YOUTH FOUNDATION NONPROFIT IN 3308 N MITTHOEFFER RD INDIANAPOLIS 46235  IN 3308 N MITTHOEFFER RD INDPLS 46235 1998101268 N 
FIRCO FAULKNER INVESTMENT REALESTATE COMPANY LLC,FIRCO FAULKNER INVESTMENT REALESTATE COMPANY LLC CORPORATION OH       CINCINNATI  1475328 N 
FIRST CHURCH OF THE OPEN BIBLE,FIRST CHURCH OF THE OPEN BIBLE NONPROFIT OH     OH  MANSFIELD  188494 N 
FIRST PRESBYTERIAN CHURCH OF COLUMBUS INDIANA,FIRST PRESBYTERIAN CHURCH OF COLUMBUS INDIANA NONPROFIT IN 512 SEVENTH ST. COLUMBUS 47201  IN 512 7TH ST COLUMBUS 47201 194016A124 N 
FISH ON INN - KETCHIKAN,"FISH ON INN - KETCHIKAN LLC"" LLC AK 10 POWERHOUSE RD. S KETCHIKAN  99901 AK 8219 S. TONGASS HWY. KETCHIKAN 99901 94615 N"
FIT FOR A KING,"FIT FOR A KING L.L.C."""" LLC GA 2700 BRASELTON HWY, STE 10-255 DACULA  30019 GA 24 HORSE RANGE PLACE CLEVELAND 30159 539542 N"
FIVE FORTY-FOUR COMPANIES,"FIVE FORTY-FOUR COMPANIES LLC"" LLC CO 11035 WEST 64TH AVE. UNIT ""E"" ARVADA  80004 CO 1916 DENVER WEST CT. 2312 GOLDEN 80401 20161472430 N"
FLIP'N ASH LLC,FLIP'N ASH LLC LLC GA 612 SEILER AVEE SAVANNAH 31401  GA 612 SEILER AVE SAVANNAH 31401 21167077 N 531190
FLIPPIN IT REAL ESTATE INVESTING LLC,FLIPPIN IT REAL ESTATE INVESTING LLC CORPORATION OH       WEST CHESTER  4303429 N 
FLORENCE FULLER CHILD DEVELOPMENT CENTERS,"FLORENCE FULLER CHILD DEVELOPMENT CENTERS INC."""" NONPROFIT FL 115 NORTH CALHOUN STREET STE 4 TALLAHASSEE  32301 FL 200 N.E. 14TH ST BOCA RATON 33432 720397 N"
